domain,image,path,width,height,megapixels,aspect_ratio,label_count,luma_mean,luma_std,luma_p01,luma_p05,luma_p50,luma_p95,luma_p99,dark_frac,bright_frac,clip_frac,sat_mean,sat_std,colorfulness,edge_density,grad_mean,grad_p95,laplacian_var,entropy,fft_high_ratio,illum_nonuniformity,hist_00,hist_01,hist_02,hist_03,hist_04,hist_05,hist_06,hist_07,hist_08,hist_09,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15
internal_test,IMG_20260728_092053_1.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092053_1.jpg,8192,6144,50.331648,1.3333333333333333,1,141.62640380859375,47.450191497802734,13.0,34.0,152.0,203.0,227.0,0.04592122395833333,0.0124609375,0.0013444010416666667,24.022340494791667,18.05164914099496,9.52180207930315,0.07832356770833333,45.727989196777344,259.46533203125,735.7972412109375,3.4082067251925334,0.06892459839582443,30.412494936988843,0.013902994804084301,0.032018229365348816,0.025257160887122154,0.031350910663604736,0.020126953721046448,0.026875000447034836,0.04027343913912773,0.09216796606779099,0.12695637345314026,0.1836165338754654,0.1864648461341858,0.13018229603767395,0.04831705614924431,0.030029296875,0.007789713330566883,0.0046712239272892475
internal_test,IMG_20260728_092053_2.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092053_2.jpg,8192,6144,50.331648,1.3333333333333333,1,142.4692840576172,47.41271209716797,14.0,35.0,153.0,204.0,228.0,0.04495768229166667,0.013424479166666666,0.0015299479166666667,23.688004557291666,17.98947534801541,9.49184385044251,0.07862955729166667,45.8029899597168,260.2498779296875,739.7545776367188,3.410082359724967,0.06957997381687164,30.31018918800928,0.013515625149011612,0.031442057341337204,0.024638671427965164,0.03113606758415699,0.020283203572034836,0.025563150644302368,0.04024088382720947,0.08899413794279099,0.12498697638511658,0.18561197817325592,0.17557616531848907,0.14424479007720947,0.0493977852165699,0.030944010242819786,0.008444010280072689,0.0049804686568677425
internal_test,IMG_20260728_092053_3.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092053_3.jpg,8192,6144,50.331648,1.3333333333333333,1,142.56256103515625,47.3693962097168,14.0,35.0,153.0,205.0,229.0,0.04464518229166667,0.013766276041666666,0.0017838541666666667,23.616018880208333,17.862356302916808,9.471944978697689,0.07845377604166667,45.76786804199219,259.6497497558594,739.5230102539062,3.4084087655493023,0.06967496871948242,30.198866287742238,0.01326822955161333,0.031376954168081284,0.024596353992819786,0.030774740502238274,0.020266927778720856,0.02574869804084301,0.03982747346162796,0.08856771141290665,0.1254296898841858,0.1872851550579071,0.17989583313465118,0.1382356733083725,0.049541015177965164,0.03141926974058151,0.008483072742819786,0.005283202975988388
internal_test,IMG_20260728_092053_4.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092053_4.jpg,8192,6144,50.331648,1.3333333333333333,1,142.64114379882812,47.32126235961914,14.0,35.0,153.0,205.0,228.0,0.044609375,0.013776041666666667,0.0017643229166666666,23.78181640625,17.955983329399377,9.502088144904558,0.07824544270833333,45.61684036254883,259.1147155761719,729.5492553710938,3.4078663699069125,0.06982702761888504,30.16521635861737,0.013277994468808174,0.0313313789665699,0.02437499910593033,0.03085937537252903,0.019908854737877846,0.02582356706261635,0.03975585848093033,0.08928710967302322,0.12487955391407013,0.1865234375,0.17573241889476776,0.14422525465488434,0.04895182326436043,0.03129231929779053,0.008623046800494194,0.005152994766831398
internal_test,IMG_20260728_092120.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092120.jpg,8192,6144,50.331648,1.3333333333333333,1,134.20614624023438,51.124786376953125,18.0,40.0,142.0,211.0,227.0,0.035654296875,0.016311848958333333,6.510416666666667e-06,32.094755859375,31.163673720191788,20.111065539664434,0.06644205729166666,40.45503234863281,208.50418090820312,645.480224609375,3.644024428111559,0.0512046255171299,38.03969932543343,0.006292317528277636,0.02936198003590107,0.031093750149011612,0.03445637971162796,0.055862631648778915,0.07968098670244217,0.09061523526906967,0.08113281428813934,0.11223958432674408,0.1279069036245346,0.1366308629512787,0.07661132514476776,0.07601887732744217,0.04578450694680214,0.016171874478459358,0.00013997395581100136
internal_test,IMG_20260728_092120_1.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092120_1.jpg,8192,6144,50.331648,1.3333333333333333,1,134.5043182373047,51.2530517578125,18.0,39.0,141.0,212.0,226.0,0.03671875,0.014095052083333334,1.3020833333333334e-05,31.1273046875,31.604642212845206,20.053510197303677,0.06834309895833333,40.25066375732422,206.784912109375,556.5125122070312,3.647112901690189,0.04970388486981392,37.55899158558996,0.006549478974193335,0.030169270932674408,0.03275390714406967,0.03366536274552345,0.05709635466337204,0.07679687440395355,0.077880859375,0.0866471379995346,0.12949219346046448,0.1122819036245346,0.1321614533662796,0.08414062857627869,0.07775390893220901,0.048515625298023224,0.014003906399011612,9.11458337213844e-05
internal_test,IMG_20260728_092120_2.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092120_2.jpg,8192,6144,50.331648,1.3333333333333333,1,132.69332885742188,50.86876678466797,17.0,38.0,139.0,208.0,223.0,0.03833333333333333,0.008597005208333333,1.6276041666666666e-05,31.253955078125,32.22162302774726,19.79412759969613,0.07078125,41.53160095214844,211.91212463378906,733.3910522460938,3.6359914031851392,0.05171855166554451,36.75599535557845,0.007597656454890966,0.030735677108168602,0.03343750163912773,0.03367513045668602,0.0625813826918602,0.07980794459581375,0.07489583641290665,0.09337890893220901,0.13827799260616302,0.09922200441360474,0.12696288526058197,0.0898209661245346,0.07654296606779099,0.04446614533662796,0.008548176847398281,4.882812572759576e-05
internal_test,IMG_20260728_092120_3.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092120_3.jpg,8192,6144,50.331648,1.3333333333333333,1,133.09849548339844,50.00954818725586,18.0,39.0,138.0,206.0,220.0,0.036676432291666665,0.004156901041666667,3.2552083333333335e-06,31.32013671875,32.0023973627051,19.666049931594088,0.06877278645833333,40.098445892333984,202.4845733642578,525.22216796875,3.6035504205694195,0.050471995025873184,35.81418781921238,0.0066861980594694614,0.02999023348093033,0.03193359449505806,0.027998046949505806,0.058352865278720856,0.08566080778837204,0.07838542014360428,0.0984407588839531,0.13618163764476776,0.10105469077825546,0.12334960699081421,0.09409830719232559,0.08105143159627914,0.04265950620174408,0.004108072724193335,4.882812572759576e-05
internal_test,IMG_20260728_092120_4.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092120_4.jpg,8192,6144,50.331648,1.3333333333333333,1,132.69741821289062,49.39619064331055,18.0,40.0,138.0,205.0,218.0,0.03494140625,0.002994791666666667,6.510416666666667e-06,30.966604817708333,31.114426877125794,19.150091535619488,0.06596354166666667,39.413169860839844,198.59507751464844,450.6519775390625,3.589010024311553,0.04980833828449249,35.481495037259556,0.006647135596722364,0.028294270858168602,0.030439453199505806,0.027841797098517418,0.061526693403720856,0.08766601234674454,0.08124349266290665,0.0959700495004654,0.13444335758686066,0.10375325381755829,0.12268554419279099,0.10029622167348862,0.07876302301883698,0.0374348945915699,0.0029492187313735485,4.55729168606922e-05
internal_test,IMG_20260728_092334.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092334.jpg,8192,6144,50.331648,1.3333333333333333,1,148.03948974609375,47.30398941040039,27.0,62.0,166.0,203.0,215.0,0.014368489583333333,0.006748046875,0.003147786458333333,21.276256510416665,15.909006106894372,7.416916163797918,0.040729166666666664,34.896942138671875,199.65078735351562,469.57818603515625,3.3346746681822834,0.056810833513736725,31.791593871033548,0.0020377603359520435,0.012330729514360428,0.016201172024011612,0.022220052778720856,0.05528320372104645,0.06850586086511612,0.06605468690395355,0.08514974266290665,0.06065104156732559,0.07032226771116257,0.14554686844348907,0.24805989861488342,0.11757161468267441,0.023317057639360428,0.0021419271361082792,0.0046061198227107525
internal_test,IMG_20260728_092334_1.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092334_1.jpg,8192,6144,50.331648,1.3333333333333333,1,147.7615509033203,47.3919563293457,27.0,62.0,165.0,203.0,215.0,0.014541015625,0.006689453125,0.003017578125,19.867106119791668,15.614604417584353,7.262568454666859,0.041031901041666666,34.95658874511719,201.0621795654297,470.2882385253906,3.3453917138790468,0.0569019578397274,31.971416194663597,0.0021940104197710752,0.012347005307674408,0.016201172024011612,0.023102212697267532,0.054830729961395264,0.0697949230670929,0.06663411110639572,0.0833333358168602,0.06143229082226753,0.07172200828790665,0.14845703542232513,0.24347656965255737,0.11552734673023224,0.024257812649011612,0.002145182341337204,0.0045442706905305386
internal_test,IMG_20260728_092334_2.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092334_2.jpg,8192,6144,50.331648,1.3333333333333333,1,147.67591857910156,47.437828063964844,27.0,62.0,165.0,203.0,215.0,0.014609375,0.00666015625,0.0030208333333333333,19.876181640625,15.647755234655014,7.268523839063782,0.0406640625,35.00385284423828,201.42352294921875,467.6020202636719,3.345882498547594,0.05708470195531845,32.04701419762703,0.002132161520421505,0.012477213516831398,0.01621093787252903,0.02339843660593033,0.054912108927965164,0.07021158933639526,0.06680664420127869,0.08311197906732559,0.06158854067325592,0.07137370109558105,0.14809569716453552,0.24377603828907013,0.11507812142372131,0.024166665971279144,0.002080078236758709,0.0045800781808793545
internal_test,IMG_20260728_092334_3.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092334_3.jpg,8192,6144,50.331648,1.3333333333333333,1,147.8382110595703,47.46005630493164,27.0,62.0,165.0,203.0,215.0,0.0146484375,0.006647135416666667,0.0030859375,21.288274739583333,15.785509838190261,7.450479993423688,0.04031575520833333,35.056983947753906,201.2068328857422,467.37890625,3.3430579450021884,0.056691061705350876,32.23191643124965,0.0021679687779396772,0.012480468489229679,0.016175130382180214,0.022906901314854622,0.05541015788912773,0.06962239742279053,0.06670572608709335,0.08346354216337204,0.06117513030767441,0.07080078125,0.14542968571186066,0.2459602802991867,0.11676106601953506,0.024293620139360428,0.0020963542629033327,0.004550781100988388
internal_test,IMG_20260728_092334_4.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092334_4.jpg,8192,6144,50.331648,1.3333333333333333,1,147.57911682128906,47.46809005737305,27.0,62.0,165.0,203.0,215.0,0.014749348958333333,0.006608072916666667,0.0030240885416666667,19.899052734375,15.725194848043627,7.256668644243639,0.039951171875,35.12922286987305,202.98814392089844,470.0086364746094,3.338943829856499,0.05647867172956467,32.24532186359534,0.0022460937034338713,0.012503255158662796,0.016380207613110542,0.02274414151906967,0.05609700456261635,0.07044921815395355,0.06681640446186066,0.08318033814430237,0.060485027730464935,0.07126953452825546,0.14594075083732605,0.2476985603570938,0.11484049260616302,0.022740885615348816,0.0021158854942768812,0.0044921874068677425
internal_test,IMG_20260728_092334_5.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092334_5.jpg,8192,6144,50.331648,1.3333333333333333,1,147.56517028808594,47.38209915161133,27.0,62.0,165.0,203.0,214.0,0.01484375,0.006591796875,0.0031022135416666667,19.848427734375,15.675526570746142,7.264140754768572,0.040335286458333335,35.087547302246094,201.55892944335938,468.45770263671875,3.3288189133448087,0.05666026845574379,32.17114193945022,0.0022135416511446238,0.012630208395421505,0.015976563096046448,0.022311197593808174,0.057386066764593124,0.06944335997104645,0.06671549379825592,0.08463215827941895,0.05874674394726753,0.07137694954872131,0.14519856870174408,0.25169920921325684,0.11376627534627914,0.021311849355697632,0.0020540363620966673,0.004537760280072689
internal_test,IMG_20260728_092334_6.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092334_6.jpg,8192,6144,50.331648,1.3333333333333333,1,147.4804229736328,47.32371139526367,26.0,62.0,165.0,202.0,214.0,0.0150390625,0.006640625,0.003095703125,19.910511067708335,15.73884100180047,7.364205509426178,0.041201171875,35.15192413330078,202.3130340576172,473.1382141113281,3.3205047320925374,0.057339802384376526,31.967657389117253,0.002145182341337204,0.012893879786133766,0.01603841222822666,0.02165364660322666,0.058173827826976776,0.06866536289453506,0.06695963442325592,0.08620768040418625,0.05678711086511612,0.07168294489383698,0.1453222632408142,0.25420573353767395,0.11293619871139526,0.019687499850988388,0.002070312388241291,0.004570312332361937
internal_test,IMG_20260728_092407.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092407.jpg,8192,6144,50.331648,1.3333333333333333,1,133.09051513671875,50.36566925048828,11.0,27.0,143.0,200.0,234.0,0.06037109375,0.017125651041666665,0.0014388020833333334,26.703955078125,20.169830953964976,9.724302402949448,0.08198893229166666,48.204708099365234,257.7013854980469,687.225341796875,3.4650560920504954,0.06144851818680763,33.75280930805182,0.017851563170552254,0.04251953214406967,0.03532226383686066,0.04353190213441849,0.025924479588866234,0.03361979126930237,0.04897461086511612,0.10925130546092987,0.1450488269329071,0.15361328423023224,0.21291016042232513,0.05698242038488388,0.036966145038604736,0.020358072593808174,0.010325521230697632,0.006800130009651184
internal_test,IMG_20260728_092407_1.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092407_1.jpg,8192,6144,50.331648,1.3333333333333333,1,131.04119873046875,50.23835754394531,12.0,27.0,140.0,197.0,224.0,0.061455078125,0.0108203125,0.0002669270833333333,26.727841796875,20.275189023496512,9.556085608817035,0.0793359375,47.18266677856445,249.81993103027344,565.8330078125,3.487432431346476,0.05928773060441017,33.94599253884796,0.017874348908662796,0.04358072951436043,0.03861328214406967,0.04314778745174408,0.028160806745290756,0.03880859538912773,0.05051106587052345,0.12192057073116302,0.14903971552848816,0.12162435054779053,0.20107421278953552,0.0804557278752327,0.03305663913488388,0.021311849355697632,0.009169922210276127,0.0016503906808793545
internal_test,IMG_20260728_092407_2.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092407_2.jpg,8192,6144,50.331648,1.3333333333333333,1,131.98927307128906,50.48202896118164,12.0,27.0,141.0,198.0,226.0,0.060966796875,0.01322265625,0.00024739583333333335,26.558369140625,20.29242929748488,9.54855146829612,0.08028971354166667,47.77656936645508,255.36395263671875,602.0576782226562,3.5105282931471367,0.06127491220831871,34.14804732902086,0.017473958432674408,0.043492838740348816,0.038365885615348816,0.042900390923023224,0.028076171875,0.03827473893761635,0.04910481721162796,0.11319661140441895,0.15154296159744263,0.11833984404802322,0.17790690064430237,0.11576823145151138,0.032939452677965164,0.019394531846046448,0.01162109337747097,0.0016015624860301614
internal_test,IMG_20260728_092407_3.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092407_3.jpg,8192,6144,50.331648,1.3333333333333333,1,133.9125213623047,50.628299713134766,12.0,28.0,144.0,200.0,227.0,0.059485677083333334,0.014612630208333333,0.00019205729166666666,26.520950520833335,20.355498492745806,9.66513661238653,0.08183919270833333,49.103118896484375,261.96563720703125,721.1026611328125,3.504921265917683,0.06380431354045868,34.14351286550822,0.016728514805436134,0.04275716096162796,0.03584960848093033,0.0435677096247673,0.027389323338866234,0.03596028685569763,0.04769531264901161,0.10147461295127869,0.14764322340488434,0.12496419250965118,0.1602148413658142,0.14848633110523224,0.03364257887005806,0.019013671204447746,0.013115234673023224,0.0014973958022892475
internal_test,IMG_20260728_092407_4.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092407_4.jpg,8192,6144,50.331648,1.3333333333333333,1,134.79071044921875,50.55350112915039,13.0,29.0,145.0,201.0,229.0,0.057154947916666664,0.016494140625,0.00020182291666666667,26.366809895833335,19.913880209027205,9.635642164856147,0.079912109375,47.00442886352539,246.7387237548828,531.294189453125,3.5032641312436428,0.057866353541612625,34.428995636774154,0.014951172284781933,0.04220377653837204,0.03482096269726753,0.0437825508415699,0.027835287153720856,0.03578450530767441,0.050013020634651184,0.09410807490348816,0.1451594978570938,0.13189128041267395,0.15813151001930237,0.15357421338558197,0.03282877430319786,0.018421223387122154,0.014153645373880863,0.0023404948879033327
internal_test,IMG_20260728_092937.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092937.jpg,8192,6144,50.331648,1.3333333333333333,1,154.90078735351562,48.97639083862305,22.0,54.0,161.0,219.0,230.0,0.024254557291666666,0.028935546875,0.0,20.183121744791666,18.485617076316643,9.308434993148964,0.062229817708333336,36.46052169799805,200.64459228515625,584.638427734375,3.4784571719547634,0.04731924086809158,34.128566343310446,0.003727213479578495,0.020527344197034836,0.018222656100988388,0.018242187798023224,0.02107096277177334,0.017526041716337204,0.07022786140441895,0.11719401180744171,0.09761393070220947,0.09382487088441849,0.13156574964523315,0.09423828125,0.16555339097976685,0.10152994841337204,0.028209635987877846,0.0007259114645421505
internal_test,IMG_20260728_092937_1.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092937_1.jpg,8192,6144,50.331648,1.3333333333333333,1,154.99951171875,48.940216064453125,22.0,54.0,161.0,219.0,230.0,0.024267578125,0.030670572916666666,0.0,20.155390625,18.407816878794875,9.323900973734995,0.06205729166666667,36.67790222167969,200.4203338623047,588.1859130859375,3.4834563594784655,0.04756050929427147,33.8918396446598,0.0036555989645421505,0.020611979067325592,0.018378905951976776,0.01796874962747097,0.020917968824505806,0.01764323003590107,0.06897135078907013,0.11611653864383698,0.09977864474058151,0.09981445223093033,0.12274088710546494,0.0970052108168602,0.1663476526737213,0.09937825798988342,0.029977213591337204,0.0006933593540452421
internal_test,IMG_20260728_092942.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092942.jpg,8192,6144,50.331648,1.3333333333333333,1,151.52294921875,47.410343170166016,21.0,56.0,159.0,216.0,229.0,0.024762369791666666,0.022151692708333334,3.580729166666667e-05,21.828570963541665,18.445167105760177,10.134208240901721,0.06258463541666667,35.36656188964844,190.3943328857422,573.59521484375,3.4703047829001488,0.048782750964164734,33.41970292299655,0.004241536371409893,0.020520834252238274,0.016357421875,0.018004557117819786,0.021982422098517418,0.017955729737877846,0.07653320580720901,0.12660807371139526,0.1032487004995346,0.09859374910593033,0.1512793004512787,0.1104036495089531,0.1343587189912796,0.07776041328907013,0.021204426884651184,0.0009472656529396772
internal_test,IMG_20260728_092942_1.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092942_1.jpg,8192,6144,50.331648,1.3333333333333333,1,151.61685180664062,47.2694206237793,21.0,56.0,158.0,215.0,229.0,0.024742838541666666,0.019918619791666668,2.2786458333333334e-05,22.742220052083333,18.638613104434178,10.329145177731286,0.061904296875,35.41826629638672,189.7893524169922,568.1394653320312,3.4653061582352054,0.04854098707437515,33.11581712732925,0.004179687704890966,0.02056315168738365,0.01656901091337204,0.01801106706261635,0.021884765475988388,0.01715494878590107,0.07550455629825592,0.12544596195220947,0.10728515684604645,0.09924153983592987,0.1473730504512787,0.11119791865348816,0.13476237654685974,0.08090820163488388,0.019127603620290756,0.0007910156273283064
internal_test,IMG_20260728_092942_2.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092942_2.jpg,8192,6144,50.331648,1.3333333333333333,1,150.8697967529297,47.954952239990234,21.0,54.0,157.0,216.0,230.0,0.025745442708333333,0.022060546875,3.90625e-05,22.966344401041667,18.977803220792367,10.391091499419968,0.062333984375,35.55474090576172,192.09373474121094,570.2633666992188,3.4814270764492288,0.04820780083537102,33.666172924074615,0.004212239757180214,0.02153320237994194,0.016972655430436134,0.019049478694796562,0.022320963442325592,0.01717122457921505,0.07918944954872131,0.12941080331802368,0.10317057371139526,0.1005631536245346,0.14460937678813934,0.10356445610523224,0.13333983719348907,0.08283203095197678,0.021149087697267532,0.0009114583372138441
internal_test,IMG_20260728_092942_3.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092942_3.jpg,8192,6144,50.331648,1.3333333333333333,1,151.3332061767578,48.070831298828125,21.0,54.0,158.0,216.0,230.0,0.02546875,0.024029947916666666,3.580729166666667e-05,22.917679036458335,19.080306675110158,10.412274163849832,0.061471354166666665,35.652896881103516,193.3503875732422,575.1528930664062,3.485372378473804,0.04849739745259285,33.54771693658446,0.004176432266831398,0.021292317658662796,0.016907552257180214,0.01915690116584301,0.022382812574505806,0.016956379637122154,0.07803060114383698,0.12897135317325592,0.10169921815395355,0.09992513060569763,0.14550456404685974,0.10313151031732559,0.1327539086341858,0.08508138358592987,0.02300455793738365,0.0010253905784338713
internal_test,IMG_20260728_092942_4.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092942_4.jpg,8192,6144,50.331648,1.3333333333333333,1,151.14901733398438,48.0682487487793,21.0,54.0,158.0,216.0,230.0,0.025921223958333333,0.02324869791666667,3.255208333333333e-05,22.890865885416666,19.319160054562,10.389495276397682,0.06163411458333334,35.745059967041016,194.48922729492188,595.5443725585938,3.4853331211461542,0.048736751079559326,33.42458704884702,0.004241536371409893,0.02167968824505806,0.01704101637005806,0.018642578274011612,0.022555338218808174,0.01746419258415699,0.07797525823116302,0.12897786498069763,0.10238606482744217,0.09959309548139572,0.14376302063465118,0.10452473908662796,0.13404296338558197,0.08386392891407013,0.02228190191090107,0.0009667968843132257
internal_test,IMG_20260728_092942_5.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092942_5.jpg,8192,6144,50.331648,1.3333333333333333,1,150.86521911621094,47.98822021484375,21.0,54.0,158.0,216.0,231.0,0.025716145833333332,0.025862630208333334,2.9296875e-05,22.903131510416667,19.144579726438913,10.345952911792768,0.06203450520833333,35.62981033325195,192.46444702148438,589.7667846679688,3.489592815996282,0.048323795199394226,33.51347840206098,0.004127603955566883,0.021588541567325592,0.016917318105697632,0.018453776836395264,0.022454427555203438,0.018118489533662796,0.0789681002497673,0.13147135078907013,0.10231120139360428,0.10190429538488388,0.13526366651058197,0.10917317867279053,0.1386132836341858,0.07477213442325592,0.024680988863110542,0.001181640662252903
internal_test,IMG_20260728_092947.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092947.jpg,8192,6144,50.331648,1.3333333333333333,1,144.81259155273438,49.721893310546875,20.0,50.0,152.0,214.0,227.0,0.026708984375,0.020286458333333333,2.604166666666667e-05,23.855550130208332,20.12150922729395,10.81859633487216,0.06505533854166666,38.52580642700195,204.3624267578125,575.480224609375,3.559729295850289,0.04994283989071846,35.19983625102006,0.0034016927238553762,0.02330729179084301,0.020266927778720856,0.028486328199505806,0.020667318254709244,0.06399739533662796,0.10715820640325546,0.10018554329872131,0.07634114474058151,0.12547200918197632,0.10140950232744217,0.12555338442325592,0.12777018547058105,0.05569661408662796,0.019899088889360428,0.00038736980059184134
internal_test,IMG_20260728_092947_1.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092947_1.jpg,8192,6144,50.331648,1.3333333333333333,1,145.77960205078125,50.052642822265625,21.0,50.0,153.0,216.0,229.0,0.026158854166666665,0.026813151041666667,1.953125e-05,23.686578776041667,20.10258131683377,10.834584163763068,0.065732421875,38.7509880065918,204.62831115722656,579.56884765625,3.5726277846927648,0.049372754991054535,35.50867604866492,0.0032747394870966673,0.02288411371409893,0.019755858927965164,0.027825521305203438,0.021002603694796562,0.06280924379825592,0.10423502326011658,0.10225911438465118,0.07401692867279053,0.12281250208616257,0.10040038824081421,0.1274869740009308,0.12644857168197632,0.05797525867819786,0.026201171800494194,0.0006119791651144624
internal_test,IMG_20260728_092947_2.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092947_2.jpg,8192,6144,50.331648,1.3333333333333333,1,146.7992706298828,50.01163864135742,21.0,51.0,155.0,217.0,230.0,0.0258984375,0.0300390625,2.2786458333333334e-05,23.536689453125,20.02898164428102,10.862717290246682,0.06589192708333333,38.66276550292969,205.00242614746094,563.4279174804688,3.5739436006139296,0.04948219656944275,35.58443007452615,0.0031705729197710752,0.022727863863110542,0.018821613863110542,0.02620442770421505,0.02180989645421505,0.06060547009110451,0.10030598938465118,0.10466796904802322,0.07035807520151138,0.12245442718267441,0.10274088382720947,0.13245117664337158,0.12231770902872086,0.061324868351221085,0.02924804762005806,0.0007910156273283064
internal_test,IMG_20260728_092947_3.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092947_3.jpg,8192,6144,50.331648,1.3333333333333333,1,147.43563842773438,49.75272750854492,21.0,52.0,155.0,217.0,229.0,0.025634765625,0.027506510416666668,2.9296875e-05,23.136380208333332,19.829116669349936,10.751005912542265,0.065595703125,38.944801330566406,206.42294311523438,572.4273681640625,3.562660223180884,0.049991387873888016,35.062083142408525,0.0030403644777834415,0.022594401612877846,0.018834635615348816,0.025872396305203438,0.020709635689854622,0.05826171860098839,0.09669921547174454,0.1034635379910469,0.07429036498069763,0.12164713442325592,0.10304687172174454,0.13291341066360474,0.1290397197008133,0.062080077826976776,0.02691080793738365,0.0005957031389698386
internal_test,IMG_20260728_092947_4.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092947_4.jpg,8192,6144,50.331648,1.3333333333333333,1,147.44261169433594,49.444557189941406,21.0,52.0,155.0,216.0,228.0,0.025364583333333333,0.025,2.604166666666667e-05,23.10970703125,19.737006756888466,10.73244986563789,0.06464192708333333,38.88737487792969,205.91261291503906,566.2717895507812,3.5557055913254825,0.05022445693612099,34.74315023085639,0.003056640736758709,0.022307943552732468,0.018284505233168602,0.02556966058909893,0.020641276612877846,0.058069661259651184,0.0955696627497673,0.10372721403837204,0.07870116829872131,0.11934244632720947,0.10581705719232559,0.12863606214523315,0.1341210901737213,0.06115559861063957,0.024466145783662796,0.0005338541814126074
internal_test,IMG_20260728_092947_5.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092947_5.jpg,8192,6144,50.331648,1.3333333333333333,1,147.211181640625,49.263221740722656,21.0,52.0,155.0,214.0,227.0,0.02520182291666667,0.019036458333333332,2.2786458333333334e-05,23.037718098958333,19.65249582925714,10.683640743835559,0.063759765625,38.27975082397461,203.49447631835938,529.271240234375,3.539696640867417,0.05007687211036682,34.691827780140606,0.0029231770895421505,0.022278646007180214,0.018688151612877846,0.025657551363110542,0.019348958507180214,0.060810547322034836,0.09323567897081375,0.1071549504995346,0.07485677301883698,0.11860676854848862,0.11101236939430237,0.12388671934604645,0.1393587291240692,0.06314453482627869,0.01859375089406967,0.000442708347691223
internal_test,IMG_20260728_092957.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092957.jpg,8192,6144,50.331648,1.3333333333333333,1,140.05291748046875,49.363040924072266,20.0,47.0,142.0,215.0,230.0,0.030100911458333334,0.024088541666666668,9.765625e-06,24.840478515625,19.233368732957256,9.755236954296835,0.06395182291666666,37.9351692199707,207.09902954101562,648.126953125,3.5706710889485596,0.0510820671916008,32.92865857244333,0.004827473778277636,0.025273436680436134,0.020839843899011612,0.021103516221046448,0.018808593973517418,0.08293294161558151,0.1173209622502327,0.13684895634651184,0.09153971076011658,0.10607422143220901,0.10706380009651184,0.08074544370174408,0.10817382484674454,0.054358724504709244,0.02381184883415699,0.00027669270639307797
internal_test,IMG_20260728_092957_1.jpg,/root/autodl-tmp/train_data_2/test/images/IMG_20260728_092957_1.jpg,8192,6144,50.331648,1.3333333333333333,1,139.80923461914062,49.607933044433594,21.0,47.0,140.0,214.0,229.0,0.028450520833333333,0.02154296875,3.2552083333333335e-06,25.842242838541665,19.57951100895739,10.028104886010073,0.061748046875,37.682315826416016,206.6349334716797,615.9937133789062,3.570710283563031,0.0518336296081543,33.14492845463713,0.004176432266831398,0.024274088442325592,0.021562499925494194,0.020664062350988388,0.02182617224752903,0.08533528447151184,0.13020507991313934,0.12138020992279053,0.10084635764360428,0.09429361671209335,0.09882161766290665,0.08393554389476776,0.1148795560002327,0.05625651031732559,0.021513672545552254,2.9296874345163815e-05
